subject_id,s_accession,query_id,q_accession,e_value,bitscore,bias,best_dmn_e_value,best_dmn_bitscore,best_dmn_bias,dne_exp,dne_reg,dne_clu,dne_ov,dne_env,dne_dom,dne_rep,dne_inc,s_description,cluster,tool,db
GL0013071_V1_[Lack_5'-end]_[mRNA]_locus=scaffold86746_2:2:1474:+,-,cluster211b,-,1.6e-08,41.5,0.0,4.9e-08,40.0,0.0,1.8,1,0,0,1,1,1,1,[translate_table: standard],211b,hmmsearch,metahit_pep
GL0122473_MH0009_[Complete]_[mRNA]_locus=C5360279_1:3465:5357:+,-,cluster211b,-,2e-08,41.2,0.0,6.099999999999999e-08,39.6,0.0,1.9,1,0,0,1,1,1,1,[translate_table: standard],211b,hmmsearch,metahit_pep
GL0028874_O2_[Complete]_[mRNA]_locus=scaffold51139_1:1639:3681:+,-,cluster211b,-,2e-08,41.2,0.0,6.8e-08,39.5,0.0,1.9,1,0,0,1,1,1,1,[translate_table: standard],211b,hmmsearch,metahit_pep
GL0112633_O2_[Lack_5'-end]_[mRNA]_locus=scaffold6789_2:2:1924:+,-,cluster211b,-,2e-08,41.2,0.0,7.1e-08,39.4,0.0,2.0,1,0,0,1,1,1,1,[translate_table: standard],211b,hmmsearch,metahit_pep
GL0053934_V1_[Complete]_[mRNA]_locus=scaffold95085_2:352:2397:-,-,cluster211b,-,2.1e-08,41.1,0.0,6.4e-08,39.6,0.0,1.8,1,0,0,1,1,1,1,[translate_table: standard],211b,hmmsearch,metahit_pep
GL0049133_MH0064_[Lack_3'-end]_[mRNA]_locus=scaffold28849_1:3255:5048:+,-,cluster211b,-,2.5e-08,40.9,0.0,6.5e-08,39.6,0.0,1.7,1,0,0,1,1,1,1,[translate_table: standard],211b,hmmsearch,metahit_pep
GL0051571_MH0068_[Lack_both_end]_[mRNA]_locus=scaffold28664_1:2:793:-,-,cluster241a,-,1.6e-35,127.7,3.9,3.7e-35,126.6,3.9,1.6,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0116646_MH0035_[Complete]_[mRNA]_locus=scaffold13823_1:53:658:+,-,cluster241a,-,4.2e-32,116.8,2.5,6.8e-32,116.1,2.5,1.4,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0078510_MH0085_[Lack_5'-end]_[mRNA]_locus=scaffold24846_3:614:1573:-,-,cluster241a,-,2.3e-22,85.6,0.4,4.5e-22,84.6,0.4,1.5,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0071558_V1_[Complete]_[mRNA]_locus=scaffold33726_1:672:2693:-,-,cluster241a,-,7.5e-19,74.3,0.4,2.5e-18,72.7,0.4,2.0,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0598094_unmapped_[Lack_5'-end]_[mRNA]_locus=scaffold662169_1:458:1012:-,-,cluster241a,-,6e-18,71.5,0.0,1.2e-17,70.5,0.0,1.4,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0039698_MH0071_[Lack_both_end]_[mRNA]_locus=scaffold4304_1:1:1548:+,-,cluster241a,-,1.7000000000000002e-17,70.0,0.2,5.600000000000001e-17,68.4,0.0,2.0,2,0,0,2,2,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0115067_MH0073_[Complete]_[mRNA]_locus=scaffold47492_1:2645:4627:-,-,cluster241a,-,7.4e-17,68.0,0.3,2.1e-16,66.5,0.3,1.8,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0089753_V1_[Lack_both_end]_[mRNA]_locus=C3887937_1:2:709:-,-,cluster241a,-,4.2e-16,65.6,0.0,9.6e-16,64.4,0.0,1.6,2,0,0,2,2,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0076382_MH0085_[Lack_5'-end]_[mRNA]_locus=scaffold51729_1:3:986:+,-,cluster241a,-,7.5e-16,64.7,0.0,1.6e-15,63.7,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0088473_V1_[Complete]_[mRNA]_locus=scaffold70236_1:2392:3951:-,-,cluster241a,-,1.3e-15,64.0,0.0,3.1e-15,62.8,0.0,1.7,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0122473_MH0009_[Complete]_[mRNA]_locus=C5360279_1:3465:5357:+,-,cluster241a,-,1.9e-15,63.4,0.0,3.9999999999999995e-15,62.4,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0049133_MH0064_[Lack_3'-end]_[mRNA]_locus=scaffold28849_1:3255:5048:+,-,cluster241a,-,1.9999999999999998e-15,63.4,0.0,3.7e-15,62.5,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0053934_V1_[Complete]_[mRNA]_locus=scaffold95085_2:352:2397:-,-,cluster241a,-,2.1e-15,63.3,0.0,4.4e-15,62.3,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0013071_V1_[Lack_5'-end]_[mRNA]_locus=scaffold86746_2:2:1474:+,-,cluster241a,-,1.3e-14,60.8,0.0,2.6e-14,59.8,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0028874_O2_[Complete]_[mRNA]_locus=scaffold51139_1:1639:3681:+,-,cluster241a,-,2e-14,60.2,0.0,5.1e-14,58.9,0.0,1.8,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0112633_O2_[Lack_5'-end]_[mRNA]_locus=scaffold6789_2:2:1924:+,-,cluster241a,-,7.6e-14,58.3,0.0,1.6e-13,57.3,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0006247_MH0071_[Lack_both_end]_[mRNA]_locus=scaffold78712_3:3:977:+,-,cluster241a,-,1.2e-13,57.6,0.0,2.3e-13,56.8,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0220611_unmapped_[Lack_5'-end]_[mRNA]_locus=scaffold787450_1:2:949:+,-,cluster241a,-,1.1e-12,54.6,0.0,2.6000000000000002e-12,53.4,0.0,1.7,1,0,0,1,1,1,1,[translate_table: standard],241a,hmmsearch,metahit_pep
GL0051571_MH0068_[Lack_both_end]_[mRNA]_locus=scaffold28664_1:2:793:-,-,cluster241b,-,1.1e-36,131.7,1.2,2.3999999999999997e-36,130.6,1.2,1.6,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0116646_MH0035_[Complete]_[mRNA]_locus=scaffold13823_1:53:658:+,-,cluster241b,-,1.6e-24,92.8,0.1,3.3e-24,91.8,0.1,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0078510_MH0085_[Lack_5'-end]_[mRNA]_locus=scaffold24846_3:614:1573:-,-,cluster241b,-,1.1e-13,58.1,0.0,3e-13,56.7,0.0,1.8,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0598094_unmapped_[Lack_5'-end]_[mRNA]_locus=scaffold662169_1:458:1012:-,-,cluster241b,-,1.1999999999999999e-11,51.6,0.0,3.2e-11,50.2,0.0,1.7,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0115067_MH0073_[Complete]_[mRNA]_locus=scaffold47492_1:2645:4627:-,-,cluster241b,-,1.1999999999999999e-11,51.6,0.0,3.5e-11,50.1,0.0,1.8,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0071558_V1_[Complete]_[mRNA]_locus=scaffold33726_1:672:2693:-,-,cluster241b,-,4.2e-11,49.8,0.7,1.5e-10,48.1,0.0,2.3,3,0,0,3,3,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0039698_MH0071_[Lack_both_end]_[mRNA]_locus=scaffold4304_1:1:1548:+,-,cluster241b,-,5.1000000000000005e-11,49.5,0.0,1.7e-10,47.8,0.0,2.0,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0089753_V1_[Lack_both_end]_[mRNA]_locus=C3887937_1:2:709:-,-,cluster241b,-,6.2e-10,46.0,0.0,1.3e-09,45.0,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0049133_MH0064_[Lack_3'-end]_[mRNA]_locus=scaffold28849_1:3255:5048:+,-,cluster241b,-,9e-10,45.5,0.0,1.9e-09,44.5,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0076382_MH0085_[Lack_5'-end]_[mRNA]_locus=scaffold51729_1:3:986:+,-,cluster241b,-,1e-09,45.3,0.0,2.0999999999999998e-09,44.3,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0088473_V1_[Complete]_[mRNA]_locus=scaffold70236_1:2392:3951:-,-,cluster241b,-,1.8e-09,44.6,0.0,4.0999999999999995e-09,43.4,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0122473_MH0009_[Complete]_[mRNA]_locus=C5360279_1:3465:5357:+,-,cluster241b,-,2.5e-09,44.1,0.0,5.2e-09,43.1,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0053934_V1_[Complete]_[mRNA]_locus=scaffold95085_2:352:2397:-,-,cluster241b,-,2.6e-09,44.0,0.0,5.7e-09,43.0,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0013071_V1_[Lack_5'-end]_[mRNA]_locus=scaffold86746_2:2:1474:+,-,cluster241b,-,8.6e-09,42.4,0.0,1.8999999999999998e-08,41.3,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0028874_O2_[Complete]_[mRNA]_locus=scaffold51139_1:1639:3681:+,-,cluster241b,-,2.6e-08,40.9,0.0,6.900000000000001e-08,39.5,0.0,1.7,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0112633_O2_[Lack_5'-end]_[mRNA]_locus=scaffold6789_2:2:1924:+,-,cluster241b,-,9.199999999999999e-08,39.1,0.0,2.3e-07,37.8,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0006247_MH0071_[Lack_both_end]_[mRNA]_locus=scaffold78712_3:3:977:+,-,cluster241b,-,2.2e-07,37.9,0.0,4.4e-07,36.9,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0220611_unmapped_[Lack_5'-end]_[mRNA]_locus=scaffold787450_1:2:949:+,-,cluster241b,-,7.4e-07,36.2,0.0,1.6e-06,35.1,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0152030_MH0058_[Lack_5'-end]_[mRNA]_locus=scaffold111657_1:1026:1565:-,-,cluster241b,-,5.3e-05,30.3,0.3,0.0001,29.3,0.3,1.4,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0048817_MH0057_[Lack_both_end]_[mRNA]_locus=scaffold52327_2:3:674:+,-,cluster241b,-,7.099999999999999e-05,29.9,0.3,0.00015,28.8,0.3,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0022549_MH0083_[Complete]_[mRNA]_locus=scaffold41636_2:649:2310:-,-,cluster241b,-,0.00026000000000000003,28.0,0.3,0.0007099999999999999,26.6,0.3,1.7,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0077410_MH0020_[Complete]_[mRNA]_locus=scaffold11698_1:17387:18973:+,-,cluster241b,-,0.00029,27.9,0.3,0.00067,26.7,0.3,1.5,1,0,0,1,1,1,1,[translate_table: standard],241b,hmmsearch,metahit_pep
GL0012681_MH0069_[Lack_3'-end]_[mRNA]_locus=C6797415_1:3:281:-,-,cluster258,-,1.6e-09,45.0,0.3,1.6e-09,45.0,0.3,1.4,2,0,0,2,2,1,1,[translate_table: standard],258,hmmsearch,metahit_pep
GL0107161_V1_[Complete]_[mRNA]_locus=scaffold79364_1:2773:3777:+,-,cluster297a,-,5.099999999999999e-66,227.0,4.3,9.399999999999999e-66,226.2,4.3,1.4,1,0,0,1,1,1,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0091141_MH0014_[Lack_5'-end]_[mRNA]_locus=scaffold53332_2:98:1024:-,-,cluster297a,-,2.3999999999999993e-65,224.8,4.4,5.599999999999999e-65,223.7,4.4,1.6,1,0,0,1,1,1,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0027812_MH0033_[Complete]_[mRNA]_locus=C3777442_1:3115:4119:+,-,cluster297a,-,7.9e-65,223.2,7.4,8.399999999999999e-64,219.9,4.3,2.3,2,0,0,2,2,2,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0047060_MH0039_[Complete]_[mRNA]_locus=scaffold84037_1:2109:3113:+,-,cluster297a,-,9.999999999999998e-65,222.9,6.4,9.999999999999998e-65,222.9,6.4,2.0,2,0,0,2,2,1,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0039065_V1_[Lack_5'-end]_[mRNA]_locus=scaffold45917_3:2:1033:+,-,cluster297a,-,6.400000000000001e-23,88.4,1.2,1.2e-22,87.6,1.2,1.5,1,0,0,1,1,1,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0019907_MH0046_[Complete]_[mRNA]_locus=scaffold87326_1:2645:3718:+,-,cluster297a,-,2.9e-18,73.4,0.9,6.3e-18,72.4,0.9,1.6,1,0,0,1,1,1,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0006639_V1_[Complete]_[mRNA]_locus=scaffold43540_3:187:1260:-,-,cluster297a,-,8.800000000000001e-18,71.9,0.9,1.7000000000000002e-17,71.0,0.9,1.5,1,0,0,1,1,1,1,[translate_table: standard],297a,hmmsearch,metahit_pep
GL0107161_V1_[Complete]_[mRNA]_locus=scaffold79364_1:2773:3777:+,-,cluster297b,-,8.7e-56,193.6,0.9,1.6999999999999995e-55,192.7,0.9,1.5,1,0,0,1,1,1,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0027812_MH0033_[Complete]_[mRNA]_locus=C3777442_1:3115:4119:+,-,cluster297b,-,7.499999999999999e-55,190.6,2.8,5.9e-54,187.7,0.8,2.4,2,0,0,2,2,2,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0047060_MH0039_[Complete]_[mRNA]_locus=scaffold84037_1:2109:3113:+,-,cluster297b,-,2e-53,186.0,3.5,2.1999999999999997e-53,185.9,1.6,2.0,2,0,0,2,2,1,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0091141_MH0014_[Lack_5'-end]_[mRNA]_locus=scaffold53332_2:98:1024:-,-,cluster297b,-,9.899999999999999e-53,183.8,0.4,2.3e-52,182.6,0.4,1.6,1,0,0,1,1,1,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0039065_V1_[Lack_5'-end]_[mRNA]_locus=scaffold45917_3:2:1033:+,-,cluster297b,-,1.8e-15,64.3,0.0,5.2e-15,62.9,0.0,1.7,1,0,0,1,1,1,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0006639_V1_[Complete]_[mRNA]_locus=scaffold43540_3:187:1260:-,-,cluster297b,-,1.2e-13,58.5,0.1,2.8e-13,57.3,0.1,1.6,1,0,0,1,1,1,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0019907_MH0046_[Complete]_[mRNA]_locus=scaffold87326_1:2645:3718:+,-,cluster297b,-,1.3e-13,58.4,0.1,3.2e-13,57.1,0.1,1.6,1,0,0,1,1,1,1,[translate_table: standard],297b,hmmsearch,metahit_pep
GL0047057_MH0039_[Complete]_[mRNA]_locus=scaffold84037_1:69:1334:+,-,cluster321b,-,1.7e-65,225.2,6.6,1.7e-65,225.2,6.6,2.8,2,1,0,2,2,1,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0016161_MH0077_[Complete]_[mRNA]_locus=scaffold9705_3:39:1304:+,-,cluster321b,-,3.4999999999999996e-64,221.1,6.3,3.4999999999999996e-64,221.1,6.3,2.4,3,0,0,3,3,1,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0027809_MH0033_[Complete]_[mRNA]_locus=C3777442_1:1078:2343:+,-,cluster321b,-,2.6999999999999997e-63,218.2,5.4,2.6999999999999997e-63,218.2,5.4,2.8,2,1,0,2,2,2,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0107158_V1_[Complete]_[mRNA]_locus=scaffold79364_1:730:1995:+,-,cluster321b,-,6.699999999999999e-63,216.9,5.6,6.699999999999999e-63,216.9,5.6,3.3,3,1,0,3,3,2,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0006643_V1_[Lack_5'-end]_[mRNA]_locus=scaffold43540_3:2329:3525:-,-,cluster321b,-,5.6e-08,40.1,6.1,5.6e-08,40.1,6.1,2.5,2,1,0,2,2,1,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0019903_MH0046_[Complete]_[mRNA]_locus=scaffold87326_1:369:1613:+,-,cluster321b,-,1.3e-06,35.6,4.0,1.3e-06,35.6,4.0,2.6,2,1,0,2,2,2,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0008069_MH0040_[Lack_both_end]_[mRNA]_locus=scaffold48495_5:2:661:-,-,cluster321b,-,0.00015,29.0,2.8,0.0003,28.1,2.8,1.5,1,0,0,1,1,1,1,[translate_table: standard],321b,hmmsearch,metahit_pep
GL0027809_MH0033_[Complete]_[mRNA]_locus=C3777442_1:1078:2343:+,-,cluster339b,-,2.7e-51,179.1,1.6,5e-51,178.2,1.6,1.5,1,0,0,1,1,1,1,[translate_table: standard],339b,hmmsearch,metahit_pep
GL0047057_MH0039_[Complete]_[mRNA]_locus=scaffold84037_1:69:1334:+,-,cluster339b,-,6.4e-51,177.8,1.4,1.1e-50,177.0,1.4,1.4,1,0,0,1,1,1,1,[translate_table: standard],339b,hmmsearch,metahit_pep
GL0107158_V1_[Complete]_[mRNA]_locus=scaffold79364_1:730:1995:+,-,cluster339b,-,3e-50,175.7,1.9,5.799999999999999e-50,174.8,1.9,1.5,1,0,0,1,1,1,1,[translate_table: standard],339b,hmmsearch,metahit_pep
GL0016161_MH0077_[Complete]_[mRNA]_locus=scaffold9705_3:39:1304:+,-,cluster339b,-,1.1999999999999999e-46,164.1,2.3,2.3e-46,163.2,2.3,1.4,1,0,0,1,1,1,1,[translate_table: standard],339b,hmmsearch,metahit_pep
GL0019903_MH0046_[Complete]_[mRNA]_locus=scaffold87326_1:369:1613:+,-,cluster339b,-,7.8e-08,39.7,0.0,1.6e-07,38.7,0.0,1.5,1,0,0,1,1,1,1,[translate_table: standard],339b,hmmsearch,metahit_pep
GL0006643_V1_[Lack_5'-end]_[mRNA]_locus=scaffold43540_3:2329:3525:-,-,cluster339b,-,8.4e-08,39.6,0.0,2e-07,38.5,0.0,1.6,1,0,0,1,1,1,1,[translate_table: standard],339b,hmmsearch,metahit_pep
GL0147189_MH0011_[Complete]_[mRNA]_locus=scaffold116978_1:1138:2574:-,-,cluster348,-,1.5999999999999998e-46,163.4,1.1,1.5999999999999998e-46,163.4,1.1,2.7,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0097477_MH0075_[Lack_5'-end]_[mRNA]_locus=scaffold84576_2:2:472:+,-,cluster348,-,2.9999999999999995e-46,162.5,2.1,5.1e-46,161.7,2.1,1.3,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0008228_MH0039_[Complete]_[mRNA]_locus=scaffold69202_3:29154:30593:+,-,cluster348,-,7.9e-46,161.1,0.4,7.9e-46,161.1,0.4,2.6,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0058533_MH0024_[Complete]_[mRNA]_locus=scaffold72956_1:172:1611:+,-,cluster348,-,7.9e-46,161.1,0.4,7.9e-46,161.1,0.4,2.6,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0027089_MH0032_[Complete]_[mRNA]_locus=scaffold11044_2:28159:29595:+,-,cluster348,-,1.1e-45,160.7,1.6,1.1e-45,160.7,1.6,2.6,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0041787_MH0031_[Complete]_[mRNA]_locus=scaffold66699_2:1913:3346:-,-,cluster348,-,2.9999999999999997e-44,156.1,0.6,2.9999999999999997e-44,156.1,0.6,2.7,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0062567_MH0064_[Complete]_[mRNA]_locus=scaffold5466_1:551:1978:+,-,cluster348,-,1.1999999999999999e-42,151.0,0.7,1.1999999999999999e-42,151.0,0.7,2.8,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0036304_MH0085_[Complete]_[mRNA]_locus=scaffold424_4:24935:26362:+,-,cluster348,-,1.8999999999999998e-42,150.3,0.6,1.8999999999999998e-42,150.3,0.6,2.8,3,1,1,4,4,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0026449_V1_[Complete]_[mRNA]_locus=scaffold56801_4:9538:10971:+,-,cluster348,-,7.7e-42,148.3,0.6,7.7e-42,148.3,0.6,2.6,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0011139_MH0008_[Complete]_[mRNA]_locus=C1729244_1:2845:4275:-,-,cluster348,-,1.7e-40,144.0,1.6,1.7e-40,144.0,1.6,2.7,3,1,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0011718_MH0013_[Complete]_[mRNA]_locus=scaffold9434_9:7879:9126:-,-,cluster348,-,2.2e-40,143.6,0.6,2.2e-40,143.6,0.6,2.7,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0002593_MH0018_[Complete]_[mRNA]_locus=scaffold22251_1:5297:6727:-,-,cluster348,-,2.2999999999999996e-40,143.6,1.6,2.2999999999999996e-40,143.6,1.6,2.6,3,1,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0053897_MH0086_[Lack_5'-end]_[mRNA]_locus=scaffold28780_2:360:797:-,-,cluster348,-,2.6e-40,143.4,1.4,2.6e-40,143.4,1.4,1.4,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0075007_V1_[Lack_5'-end]_[mRNA]_locus=C4308872_1:2:409:+,-,cluster348,-,8.399999999999999e-40,141.8,0.3,1.6e-39,141.0,0.3,1.4,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0036559_V1_[Complete]_[mRNA]_locus=scaffold41828_1:7835:9274:+,-,cluster348,-,1.1e-38,138.2,0.5,1.1e-38,138.2,0.5,2.9,3,0,0,3,3,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0043340_MH0019_[Lack_5'-end]_[mRNA]_locus=C1450898_1:3:230:+,-,cluster348,-,3.1e-38,136.8,1.3,3.6e-38,136.6,1.3,1.0,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0055664_MH0035_[Lack_5'-end]_[mRNA]_locus=C4108001_1:886:1086:-,-,cluster348,-,1.4e-32,118.7,1.2,1.6e-32,118.5,1.2,1.0,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0123145_V1_[Lack_5'-end]_[mRNA]_locus=C4270606_1:675:875:-,-,cluster348,-,1.7000000000000001e-29,108.8,0.6,2.0000000000000002e-29,108.6,0.6,1.1,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0045818_MH0048_[Lack_both_end]_[mRNA]_locus=scaffold57482_1:3:974:-,-,cluster348,-,3.7e-29,107.7,0.9,3.7e-29,107.7,0.9,3.0,3,0,0,3,3,2,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0190847_MH0012_[Complete]_[mRNA]_locus=scaffold176194_1:570:1811:-,-,cluster348,-,7.7e-24,90.7,0.1,2.1e-23,89.2,0.1,1.8,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0003470_MH0068_[Lack_5'-end]_[mRNA]_locus=scaffold40530_1:445:1260:-,-,cluster348,-,1.1000000000000001e-23,90.1,0.2,3e-23,88.8,0.2,1.7,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0047289_O2_[Complete]_[mRNA]_locus=scaffold20526_1:1548:2789:-,-,cluster348,-,1.4000000000000002e-23,89.8,0.2,1.4000000000000002e-23,89.8,0.2,1.9,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0125082_MH0050_[Complete]_[mRNA]_locus=C4016464_1:1096:2415:+,-,cluster348,-,3.3e-23,88.6,0.2,3.3e-23,88.6,0.2,1.9,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0021230_MH0007_[Complete]_[mRNA]_locus=scaffold18794_2:1224:2465:-,-,cluster348,-,5.4e-23,88.0,1.8,6.9e-23,87.6,0.1,2.1,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0064008_MH0011_[Complete]_[mRNA]_locus=scaffold62897_3:17141:18607:+,-,cluster348,-,7.6e-23,87.5,1.8,9.000000000000001e-23,87.2,0.1,2.0,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0036491_O2_[Complete]_[mRNA]_locus=scaffold30519_1:39727:41046:-,-,cluster348,-,1.2e-22,86.8,1.7,1.3e-22,86.7,0.2,1.9,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0083292_V1_[Lack_5'-end]_[mRNA]_locus=scaffold71428_4:3:1409:+,-,cluster348,-,1.5e-22,86.5,0.2,1.5e-22,86.5,0.2,1.9,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0070221_MH0024_[Complete]_[mRNA]_locus=scaffold5740_1:19759:21225:+,-,cluster348,-,1.3e-21,83.5,0.6,3.4e-21,82.2,0.6,1.7,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0281909_MH0006_[Complete]_[mRNA]_locus=C14661260_1:337:1866:+,-,cluster348,-,1.6000000000000002e-20,80.0,0.7,3.8e-20,78.8,0.7,1.7,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0075727_MH0031_[Complete]_[mRNA]_locus=scaffold64760_1:17877:19346:+,-,cluster348,-,3.2000000000000003e-20,79.1,0.2,7.6e-20,77.9,0.2,1.7,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0010973_MH0004_[Lack_5'-end]_[mRNA]_locus=C1523550_1:2:172:+,-,cluster348,-,6.800000000000001e-17,68.4,1.3,7.6e-17,68.3,1.3,1.2,1,0,0,1,1,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
GL0166150_MH0059_[Complete]_[mRNA]_locus=scaffold92973_1:37129:38580:-,-,cluster348,-,7.3e-15,61.9,0.8,1.8000000000000002e-14,60.6,0.1,2.1,2,0,0,2,2,1,1,[translate_table: standard],348,hmmsearch,metahit_pep
